12:26:04.123 WARN  ~~ LOOPS: 10. ENTITY #: 316//90. VIEW #: 1. BACKLOGGED :: 132.300%! ~~ 
21:21:35.947 WARN  ~~ LOOPS: 6. ENTITY #: 283//56. VIEW #: 3. BACKLOGGED :: 451.000%! ~~ 
21:21:35.947 WARN  Total activation time: 8 
21:21:35.947 WARN  Total collision time: 760 
21:21:35.947 WARN  Total cycle time: 134 
21:21:35.947 WARN  Total player update time: 62 
21:21:35.947 WARN  Total lb+minimap processing time: 97 
21:21:35.947 WARN  Total entity physics calculation time: 5 
21:21:35.947 WARN  Total entity life+thought cycle time: 62 
21:21:35.947 WARN  Total entity selfie-taking time: 34 
21:21:35.947 WARN  Total time: 1162 
21:21:37.018 WARN  ~~ LOOPS: 7. ENTITY #: 284//58. VIEW #: 3. BACKLOGGED :: 311.571%! ~~ 
21:21:37.018 WARN  Total activation time: 21 
21:21:37.018 WARN  Total collision time: 540 
21:21:37.018 WARN  Total cycle time: 166 
21:21:37.018 WARN  Total player update time: 41 
21:21:37.018 WARN  Total lb+minimap processing time: 59 
21:21:37.018 WARN  Total entity physics calculation time: 64 
21:21:37.018 WARN  Total entity life+thought cycle time: 19 
21:21:37.018 WARN  Total entity selfie-taking time: 20 
21:21:37.018 WARN  Total time: 930 
21:21:38.041 WARN  ~~ LOOPS: 10. ENTITY #: 281//59. VIEW #: 3. BACKLOGGED :: 198.000%! ~~ 
21:21:38.041 WARN  Total activation time: 14 
21:21:38.041 WARN  Total collision time: 543 
21:21:38.041 WARN  Total cycle time: 102 
21:21:38.041 WARN  Total player update time: 66 
21:21:38.041 WARN  Total lb+minimap processing time: 20 
21:21:38.041 WARN  Total entity physics calculation time: 42 
21:21:38.041 WARN  Total entity life+thought cycle time: 21 
21:21:38.041 WARN  Total entity selfie-taking time: 2 
21:21:38.041 WARN  Total time: 810 
21:21:39.059 WARN  ~~ LOOPS: 14. ENTITY #: 283//59. VIEW #: 3. BACKLOGGED :: 119.571%! ~~ 
21:21:39.059 WARN  Total activation time: 31 
21:21:39.059 WARN  Total collision time: 451 
21:21:39.059 WARN  Total cycle time: 76 
21:21:39.059 WARN  Total player update time: 25 
21:21:39.059 WARN  Total lb+minimap processing time: 12 
21:21:39.059 WARN  Total entity physics calculation time: 17 
21:21:39.060 WARN  Total entity life+thought cycle time: 13 
21:21:39.060 WARN  Total entity selfie-taking time: 12 
21:21:39.060 WARN  Total time: 637 
21:21:44.234 WARN  ~~ LOOPS: 12. ENTITY #: 284//58. VIEW #: 3. BACKLOGGED :: 156.500%! ~~ 
21:21:44.234 WARN  Total activation time: 28 
21:21:44.234 WARN  Total collision time: 460 
21:21:44.261 WARN  Total cycle time: 138 
21:21:44.261 WARN  Total player update time: 35 
21:21:44.261 WARN  Total lb+minimap processing time: 24 
21:21:44.261 WARN  Total entity physics calculation time: 41 
21:21:44.261 WARN  Total entity life+thought cycle time: 36 
21:21:44.261 WARN  Total entity selfie-taking time: 13 
21:21:44.261 WARN  Total time: 775 
21:21:45.324 WARN  ~~ LOOPS: 10. ENTITY #: 283//61. VIEW #: 3. BACKLOGGED :: 206.700%! ~~ 
21:21:45.324 WARN  Total activation time: 50 
21:21:45.324 WARN  Total collision time: 497 
21:21:45.324 WARN  Total cycle time: 142 
21:21:45.324 WARN  Total player update time: 70 
21:21:45.324 WARN  Total lb+minimap processing time: 32 
21:21:45.324 WARN  Total entity physics calculation time: 32 
21:21:45.324 WARN  Total entity life+thought cycle time: 40 
21:21:45.324 WARN  Total entity selfie-taking time: 18 
21:21:45.324 WARN  Total time: 881 
21:21:46.453 WARN  ~~ LOOPS: 12. ENTITY #: 282//59. VIEW #: 3. BACKLOGGED :: 167.250%! ~~ 
21:21:46.453 WARN  Total activation time: 24 
21:21:46.453 WARN  Total collision time: 498 
21:21:46.453 WARN  Total cycle time: 147 
21:21:46.453 WARN  Total player update time: 40 
21:21:46.453 WARN  Total lb+minimap processing time: 69 
21:21:46.453 WARN  Total entity physics calculation time: 32 
21:21:46.453 WARN  Total entity life+thought cycle time: 52 
21:21:46.454 WARN  Total entity selfie-taking time: 21 
21:21:46.454 WARN  Total time: 883 
21:21:57.565 WARN  ~~ LOOPS: 14. ENTITY #: 317//81. VIEW #: 3. BACKLOGGED :: 111.857%! ~~ 
21:21:57.565 WARN  Total activation time: 27 
21:21:57.565 WARN  Total collision time: 394 
21:21:57.565 WARN  Total cycle time: 101 
21:21:57.565 WARN  Total player update time: 36 
21:21:57.565 WARN  Total lb+minimap processing time: 11 
21:21:57.566 WARN  Total entity physics calculation time: 26 
21:21:57.566 WARN  Total entity life+thought cycle time: 41 
21:21:57.566 WARN  Total entity selfie-taking time: 7 
21:21:57.566 WARN  Total time: 643 
21:21:58.621 WARN  ~~ LOOPS: 14. ENTITY #: 333//99. VIEW #: 3. BACKLOGGED :: 114.214%! ~~ 
21:21:58.621 WARN  Total activation time: 35 
21:21:58.621 WARN  Total collision time: 413 
21:21:58.621 WARN  Total cycle time: 85 
21:21:58.621 WARN  Total player update time: 42 
21:21:58.621 WARN  Total lb+minimap processing time: 16 
21:21:58.621 WARN  Total entity physics calculation time: 20 
21:21:58.621 WARN  Total entity life+thought cycle time: 28 
21:21:58.622 WARN  Total entity selfie-taking time: 6 
21:21:58.622 WARN  Total time: 645 
21:21:59.723 WARN  ~~ LOOPS: 5. ENTITY #: 339//107. VIEW #: 3. BACKLOGGED :: 435.000%! ~~ 
21:21:59.723 WARN  Total activation time: 20 
21:21:59.723 WARN  Total collision time: 629 
21:21:59.723 WARN  Total cycle time: 76 
21:21:59.723 WARN  Total player update time: 127 
21:21:59.723 WARN  Total lb+minimap processing time: 55 
21:21:59.723 WARN  Total entity physics calculation time: 14 
21:21:59.723 WARN  Total entity life+thought cycle time: 17 
21:21:59.723 WARN  Total entity selfie-taking time: 5 
21:21:59.723 WARN  Total time: 943 
21:22:00.750 WARN  ~~ LOOPS: 11. ENTITY #: 345//116. VIEW #: 3. BACKLOGGED :: 173.182%! ~~ 
21:22:00.750 WARN  Total activation time: 23 
21:22:00.751 WARN  Total collision time: 513 
21:22:00.751 WARN  Total cycle time: 99 
21:22:00.751 WARN  Total player update time: 62 
21:22:00.751 WARN  Total lb+minimap processing time: 17 
21:22:00.751 WARN  Total entity physics calculation time: 13 
21:22:00.752 WARN  Total entity life+thought cycle time: 35 
21:22:00.752 WARN  Total entity selfie-taking time: 20 
21:22:00.752 WARN  Total time: 782 
21:22:01.788 WARN  ~~ LOOPS: 13. ENTITY #: 353//128. VIEW #: 3. BACKLOGGED :: 141.231%! ~~ 
21:22:01.788 WARN  Total activation time: 31 
21:22:01.788 WARN  Total collision time: 491 
21:22:01.788 WARN  Total cycle time: 90 
21:22:01.788 WARN  Total player update time: 51 
21:22:01.788 WARN  Total lb+minimap processing time: 13 
21:22:01.788 WARN  Total entity physics calculation time: 17 
21:22:01.788 WARN  Total entity life+thought cycle time: 36 
21:22:01.788 WARN  Total entity selfie-taking time: 6 
21:22:01.788 WARN  Total time: 735 
21:22:02.829 WARN  ~~ LOOPS: 10. ENTITY #: 353//126. VIEW #: 3. BACKLOGGED :: 202.500%! ~~ 
21:22:02.829 WARN  Total activation time: 30 
21:22:02.829 WARN  Total collision time: 576 
21:22:02.829 WARN  Total cycle time: 69 
21:22:02.829 WARN  Total player update time: 55 
21:22:02.829 WARN  Total lb+minimap processing time: 30 
21:22:02.829 WARN  Total entity physics calculation time: 9 
21:22:02.829 WARN  Total entity life+thought cycle time: 25 
21:22:02.829 WARN  Total entity selfie-taking time: 5 
21:22:02.830 WARN  Total time: 799 
21:22:03.858 WARN  ~~ LOOPS: 10. ENTITY #: 350//130. VIEW #: 3. BACKLOGGED :: 205.800%! ~~ 
21:22:03.858 WARN  Total activation time: 23 
21:22:03.858 WARN  Total collision time: 579 
21:22:03.858 WARN  Total cycle time: 84 
21:22:03.858 WARN  Total player update time: 45 
21:22:03.858 WARN  Total lb+minimap processing time: 14 
21:22:03.858 WARN  Total entity physics calculation time: 21 
21:22:03.858 WARN  Total entity life+thought cycle time: 25 
21:22:03.858 WARN  Total entity selfie-taking time: 4 
21:22:03.858 WARN  Total time: 795 
21:22:04.924 WARN  ~~ LOOPS: 13. ENTITY #: 331//121. VIEW #: 3. BACKLOGGED :: 136.846%! ~~ 
21:22:04.925 WARN  Total activation time: 27 
21:22:04.925 WARN  Total collision time: 492 
21:22:04.925 WARN  Total cycle time: 74 
21:22:04.925 WARN  Total player update time: 52 
21:22:04.925 WARN  Total lb+minimap processing time: 20 
21:22:04.925 WARN  Total entity physics calculation time: 9 
21:22:04.925 WARN  Total entity life+thought cycle time: 22 
21:22:04.925 WARN  Total entity selfie-taking time: 5 
21:22:04.925 WARN  Total time: 701 
21:22:05.936 WARN  ~~ LOOPS: 13. ENTITY #: 318//105. VIEW #: 3. BACKLOGGED :: 131.077%! ~~ 
21:22:05.937 WARN  Total activation time: 24 
21:22:05.937 WARN  Total collision time: 477 
21:22:05.937 WARN  Total cycle time: 67 
21:22:05.938 WARN  Total player update time: 30 
21:22:05.938 WARN  Total lb+minimap processing time: 10 
21:22:05.938 WARN  Total entity physics calculation time: 11 
21:22:05.938 WARN  Total entity life+thought cycle time: 17 
21:22:05.939 WARN  Total entity selfie-taking time: 8 
21:22:05.939 WARN  Total time: 644 
21:23:32.494 WARN  ~~ LOOPS: 13. ENTITY #: 293//53. VIEW #: 2. BACKLOGGED :: 101.077%! ~~ 
21:23:32.495 WARN  Total activation time: 96 
21:23:32.495 WARN  Total collision time: 3 
21:23:32.495 WARN  Total cycle time: 339 
21:23:32.495 WARN  Total player update time: 213 
21:23:32.495 WARN  Total lb+minimap processing time: 9 
21:23:32.495 WARN  Total entity physics calculation time: 197 
21:23:32.495 WARN  Total entity life+thought cycle time: 59 
21:23:32.495 WARN  Total entity selfie-taking time: 15 
21:23:32.495 WARN  Total time: 931 
21:26:39.567 WARN  ~~ LOOPS: 12. ENTITY #: 427//114. VIEW #: 2. BACKLOGGED :: 131.750%! ~~ 
21:26:39.567 WARN  Total activation time: 26 
21:26:39.567 WARN  Total collision time: 160 
21:26:39.567 WARN  Total cycle time: 341 
21:26:39.567 WARN  Total player update time: 104 
21:26:39.567 WARN  Total lb+minimap processing time: 125 
21:26:39.567 WARN  Total entity physics calculation time: 22 
21:26:39.567 WARN  Total entity life+thought cycle time: 88 
21:26:39.567 WARN  Total entity selfie-taking time: 6 
21:26:39.567 WARN  Total time: 872 
21:27:30.859 WARN  ~~ LOOPS: 13. ENTITY #: 403//147. VIEW #: 2. BACKLOGGED :: 118.385%! ~~ 
21:27:30.859 WARN  Total activation time: 52 
21:27:30.859 WARN  Total collision time: 84 
21:27:30.859 WARN  Total cycle time: 377 
21:27:30.859 WARN  Total player update time: 136 
21:27:30.859 WARN  Total lb+minimap processing time: 60 
21:27:30.859 WARN  Total entity physics calculation time: 46 
21:27:30.859 WARN  Total entity life+thought cycle time: 148 
21:27:30.859 WARN  Total entity selfie-taking time: 86 
21:27:30.859 WARN  Total time: 989 
21:28:31.255 WARN  ~~ LOOPS: 13. ENTITY #: 363//57. VIEW #: 2. BACKLOGGED :: 115.385%! ~~ 
21:28:31.269 WARN  Total activation time: 171 
21:28:31.269 WARN  Total collision time: 6 
21:28:31.269 WARN  Total cycle time: 305 
21:28:31.269 WARN  Total player update time: 83 
21:28:31.269 WARN  Total lb+minimap processing time: 129 
21:28:31.269 WARN  Total entity physics calculation time: 47 
21:28:31.269 WARN  Total entity life+thought cycle time: 114 
21:28:31.269 WARN  Total entity selfie-taking time: 17 
21:28:31.269 WARN  Total time: 872 
21:28:32.288 WARN  ~~ LOOPS: 11. ENTITY #: 366//62. VIEW #: 2. BACKLOGGED :: 145.909%! ~~ 
21:28:32.289 WARN  Total activation time: 34 
21:28:32.290 WARN  Total collision time: 115 
21:28:32.290 WARN  Total cycle time: 386 
21:28:32.290 WARN  Total player update time: 68 
21:28:32.290 WARN  Total lb+minimap processing time: 16 
21:28:32.291 WARN  Total entity physics calculation time: 108 
21:28:32.291 WARN  Total entity life+thought cycle time: 44 
21:28:32.291 WARN  Total entity selfie-taking time: 33 
21:28:32.291 WARN  Total time: 804 
21:28:45.872 WARN  ~~ LOOPS: 8. ENTITY #: 543//253. VIEW #: 2. BACKLOGGED :: 271.125%! ~~ 
21:28:45.872 WARN  Total activation time: 84 
21:28:45.872 WARN  Total collision time: 376 
21:28:45.872 WARN  Total cycle time: 263 
21:28:45.872 WARN  Total player update time: 202 
21:28:45.872 WARN  Total lb+minimap processing time: 116 
21:28:45.872 WARN  Total entity physics calculation time: 30 
21:28:45.872 WARN  Total entity life+thought cycle time: 54 
21:28:45.872 WARN  Total entity selfie-taking time: 58 
21:28:45.872 WARN  Total time: 1183 
21:28:46.895 WARN  ~~ LOOPS: 9. ENTITY #: 544//252. VIEW #: 2. BACKLOGGED :: 185.000%! ~~ 
21:28:46.895 WARN  Total activation time: 75 
21:28:46.895 WARN  Total collision time: 147 
21:28:46.896 WARN  Total cycle time: 333 
21:28:46.896 WARN  Total player update time: 184 
21:28:46.896 WARN  Total lb+minimap processing time: 22 
21:28:46.897 WARN  Total entity physics calculation time: 14 
21:28:46.898 WARN  Total entity life+thought cycle time: 129 
21:28:46.898 WARN  Total entity selfie-taking time: 68 
21:28:46.899 WARN  Total time: 972 
21:28:48.000 WARN  ~~ LOOPS: 13. ENTITY #: 537//248. VIEW #: 2. BACKLOGGED :: 108.000%! ~~ 
21:28:48.001 WARN  Total activation time: 47 
21:28:48.001 WARN  Total collision time: 121 
21:28:48.002 WARN  Total cycle time: 300 
21:28:48.002 WARN  Total player update time: 73 
21:28:48.004 WARN  Total lb+minimap processing time: 63 
21:28:48.004 WARN  Total entity physics calculation time: 29 
21:28:48.010 WARN  Total entity life+thought cycle time: 71 
21:28:48.010 WARN  Total entity selfie-taking time: 50 
21:28:48.010 WARN  Total time: 754 
21:29:01.323 WARN  ~~ LOOPS: 10. ENTITY #: 381//78. VIEW #: 2. BACKLOGGED :: 140.100%! ~~ 
21:29:01.323 WARN  Total activation time: 67 
21:29:01.324 WARN  Total collision time: 25 
21:29:01.324 WARN  Total cycle time: 375 
21:29:01.324 WARN  Total player update time: 130 
21:29:01.325 WARN  Total lb+minimap processing time: 37 
21:29:01.325 WARN  Total entity physics calculation time: 21 
21:29:01.325 WARN  Total entity life+thought cycle time: 149 
21:29:01.326 WARN  Total entity selfie-taking time: 19 
21:29:01.326 WARN  Total time: 823 
21:29:31.191 WARN  ~~ LOOPS: 9. ENTITY #: 381//93. VIEW #: 2. BACKLOGGED :: 147.667%! ~~ 
21:29:31.191 WARN  Total activation time: 32 
21:29:31.192 WARN  Total collision time: 12 
21:29:31.206 WARN  Total cycle time: 399 
21:29:31.206 WARN  Total player update time: 258 
21:29:31.208 WARN  Total lb+minimap processing time: 48 
21:29:31.208 WARN  Total entity physics calculation time: 52 
21:29:31.210 WARN  Total entity life+thought cycle time: 81 
21:29:31.210 WARN  Total entity selfie-taking time: 55 
21:29:31.211 WARN  Total time: 937 
21:31:00.755 WARN  ~~ LOOPS: 15. ENTITY #: 377//122. VIEW #: 2. BACKLOGGED :: 102.800%! ~~ 
21:31:00.755 WARN  Total activation time: 83 
21:31:00.755 WARN  Total collision time: 40 
21:31:00.755 WARN  Total cycle time: 390 
21:31:00.755 WARN  Total player update time: 90 
21:31:00.755 WARN  Total lb+minimap processing time: 29 
21:31:00.755 WARN  Total entity physics calculation time: 62 
21:31:00.755 WARN  Total entity life+thought cycle time: 126 
21:31:00.755 WARN  Total entity selfie-taking time: 60 
21:31:00.755 WARN  Total time: 880 
21:31:15.170 WARN  ~~ LOOPS: 12. ENTITY #: 368//140. VIEW #: 2. BACKLOGGED :: 112.250%! ~~ 
21:31:15.170 WARN  Total activation time: 63 
21:31:15.170 WARN  Total collision time: 33 
21:31:15.171 WARN  Total cycle time: 353 
21:31:15.171 WARN  Total player update time: 119 
21:31:15.171 WARN  Total lb+minimap processing time: 74 
21:31:15.171 WARN  Total entity physics calculation time: 51 
21:31:15.171 WARN  Total entity life+thought cycle time: 141 
21:31:15.171 WARN  Total entity selfie-taking time: 46 
21:31:15.171 WARN  Total time: 880 
21:31:16.227 WARN  ~~ LOOPS: 12. ENTITY #: 368//161. VIEW #: 2. BACKLOGGED :: 142.750%! ~~ 
21:31:16.227 WARN  Total activation time: 149 
21:31:16.227 WARN  Total collision time: 30 
21:31:16.229 WARN  Total cycle time: 392 
21:31:16.230 WARN  Total player update time: 128 
21:31:16.230 WARN  Total lb+minimap processing time: 28 
21:31:16.233 WARN  Total entity physics calculation time: 17 
21:31:16.233 WARN  Total entity life+thought cycle time: 138 
21:31:16.236 WARN  Total entity selfie-taking time: 18 
21:31:16.236 WARN  Total time: 900 
21:31:30.756 WARN  ~~ LOOPS: 15. ENTITY #: 362//139. VIEW #: 2. BACKLOGGED :: 106.400%! ~~ 
21:31:30.756 WARN  Total activation time: 59 
21:31:30.756 WARN  Total collision time: 48 
21:31:30.756 WARN  Total cycle time: 425 
21:31:30.756 WARN  Total player update time: 80 
21:31:30.756 WARN  Total lb+minimap processing time: 58 
21:31:30.756 WARN  Total entity physics calculation time: 55 
21:31:30.756 WARN  Total entity life+thought cycle time: 220 
21:31:30.756 WARN  Total entity selfie-taking time: 26 
21:31:30.756 WARN  Total time: 971 
21:31:31.946 WARN  ~~ LOOPS: 7. ENTITY #: 362//131. VIEW #: 2. BACKLOGGED :: 185.571%! ~~ 
21:31:31.946 WARN  Total activation time: 54 
21:31:31.946 WARN  Total collision time: 57 
21:31:31.946 WARN  Total cycle time: 322 
21:31:31.946 WARN  Total player update time: 122 
21:31:31.946 WARN  Total lb+minimap processing time: 73 
21:31:31.946 WARN  Total entity physics calculation time: 19 
21:31:31.946 WARN  Total entity life+thought cycle time: 107 
21:31:31.946 WARN  Total entity selfie-taking time: 67 
21:31:31.946 WARN  Total time: 821 
21:32:15.393 WARN  ~~ LOOPS: 14. ENTITY #: 402//122. VIEW #: 2. BACKLOGGED :: 103.714%! ~~ 
21:32:15.394 WARN  Total activation time: 68 
21:32:15.395 WARN  Total collision time: 43 
21:32:15.395 WARN  Total cycle time: 372 
21:32:15.395 WARN  Total player update time: 62 
21:32:15.396 WARN  Total lb+minimap processing time: 20 
21:32:15.396 WARN  Total entity physics calculation time: 63 
21:32:15.396 WARN  Total entity life+thought cycle time: 178 
21:32:15.396 WARN  Total entity selfie-taking time: 13 
21:32:15.397 WARN  Total time: 819 

