20:06:05.418 WARN  ~~ LOOPS: 13. ENTITY #: 477//78. VIEW #: 1. BACKLOGGED :: 139.154%! ~~ 
23:31:05.097 WARN  Total player update time: 382 
23:31:05.097 WARN  Total lb+minimap processing time: 90 
23:31:05.097 WARN  Total entity physics calculation time: 5 
23:31:05.097 WARN  Total entity life+thought cycle time: 300 
23:31:05.097 WARN  Total entity selfie-taking time: 19 
23:31:05.097 WARN  Total time: 1409 
23:31:06.132 WARN  ~~ LOOPS: 12. ENTITY #: 320//321. VIEW #: 2. BACKLOGGED :: 147.750%! ~~ 
23:31:06.133 WARN  Total activation time: 40 
23:31:06.133 WARN  Total collision time: 110 
23:31:06.140 WARN  Total cycle time: 441 
23:31:06.146 WARN  Total player update time: 90 
23:31:06.147 WARN  Total lb+minimap processing time: 13 
23:31:06.147 WARN  Total entity physics calculation time: 14 
23:31:06.148 WARN  Total entity life+thought cycle time: 188 
23:31:06.149 WARN  Total entity selfie-taking time: 44 
23:31:06.151 WARN  Total time: 940 
23:31:07.157 WARN  ~~ LOOPS: 13. ENTITY #: 323//320. VIEW #: 2. BACKLOGGED :: 129.462%! ~~ 
23:31:07.157 WARN  Total activation time: 39 
23:31:07.157 WARN  Total collision time: 69 
23:31:07.157 WARN  Total cycle time: 453 
23:31:07.157 WARN  Total player update time: 160 
23:31:07.157 WARN  Total lb+minimap processing time: 5 
23:31:07.157 WARN  Total entity physics calculation time: 19 
23:31:07.157 WARN  Total entity life+thought cycle time: 184 
23:31:07.157 WARN  Total entity selfie-taking time: 62 
23:31:07.157 WARN  Total time: 991 
23:31:13.290 WARN  ~~ LOOPS: 12. ENTITY #: 331//329. VIEW #: 2. BACKLOGGED :: 148.000%! ~~ 
23:31:13.290 WARN  Total activation time: 77 
23:31:13.290 WARN  Total collision time: 110 
23:31:13.290 WARN  Total cycle time: 405 
23:31:13.290 WARN  Total player update time: 75 
23:31:13.290 WARN  Total lb+minimap processing time: 8 
23:31:13.290 WARN  Total entity physics calculation time: 11 
23:31:13.290 WARN  Total entity life+thought cycle time: 179 
23:31:13.290 WARN  Total entity selfie-taking time: 146 
23:31:13.290 WARN  Total time: 1011 
23:31:27.588 WARN  ~~ LOOPS: 14. ENTITY #: 339//337. VIEW #: 2. BACKLOGGED :: 114.643%! ~~ 
23:31:27.588 WARN  Total activation time: 41 
23:31:27.588 WARN  Total collision time: 54 
23:31:27.588 WARN  Total cycle time: 440 
23:31:27.588 WARN  Total player update time: 113 
23:31:27.588 WARN  Total lb+minimap processing time: 7 
23:31:27.588 WARN  Total entity physics calculation time: 55 
23:31:27.588 WARN  Total entity life+thought cycle time: 193 
23:31:27.588 WARN  Total entity selfie-taking time: 41 
23:31:27.588 WARN  Total time: 944 
23:31:34.864 WARN  ~~ LOOPS: 9. ENTITY #: 348//346. VIEW #: 2. BACKLOGGED :: 224.333%! ~~ 
23:31:34.878 WARN  Total activation time: 183 
23:31:34.879 WARN  Total collision time: 39 
23:31:34.879 WARN  Total cycle time: 451 
23:31:34.879 WARN  Total player update time: 121 
23:31:34.879 WARN  Total lb+minimap processing time: 52 
23:31:34.879 WARN  Total entity physics calculation time: 18 
23:31:34.879 WARN  Total entity life+thought cycle time: 164 
23:31:34.879 WARN  Total entity selfie-taking time: 58 
23:31:34.879 WARN  Total time: 1086 
23:31:47.254 WARN  ~~ LOOPS: 12. ENTITY #: 376//368. VIEW #: 2. BACKLOGGED :: 140.000%! ~~ 
23:31:47.254 WARN  Total activation time: 49 
23:31:47.254 WARN  Total collision time: 64 
23:31:47.254 WARN  Total cycle time: 447 
23:31:47.254 WARN  Total player update time: 166 
23:31:47.254 WARN  Total lb+minimap processing time: 6 
23:31:47.254 WARN  Total entity physics calculation time: 45 
23:31:47.254 WARN  Total entity life+thought cycle time: 153 
23:31:47.255 WARN  Total entity selfie-taking time: 45 
23:31:47.255 WARN  Total time: 975 
23:31:52.396 WARN  ~~ LOOPS: 11. ENTITY #: 361//352. VIEW #: 2. BACKLOGGED :: 178.091%! ~~ 
23:31:52.396 WARN  Total activation time: 68 
23:31:52.396 WARN  Total collision time: 104 
23:31:52.396 WARN  Total cycle time: 481 
23:31:52.396 WARN  Total player update time: 84 
23:31:52.396 WARN  Total lb+minimap processing time: 9 
23:31:52.396 WARN  Total entity physics calculation time: 88 
23:31:52.396 WARN  Total entity life+thought cycle time: 253 
23:31:52.396 WARN  Total entity selfie-taking time: 35 
23:31:52.396 WARN  Total time: 1122 
23:31:54.475 WARN  ~~ LOOPS: 15. ENTITY #: 358//347. VIEW #: 2. BACKLOGGED :: 105.000%! ~~ 
23:31:54.475 WARN  Total activation time: 66 
23:31:54.475 WARN  Total collision time: 70 
23:31:54.475 WARN  Total cycle time: 389 
23:31:54.475 WARN  Total player update time: 84 
23:31:54.475 WARN  Total lb+minimap processing time: 18 
23:31:54.476 WARN  Total entity physics calculation time: 24 
23:31:54.476 WARN  Total entity life+thought cycle time: 160 
23:31:54.476 WARN  Total entity selfie-taking time: 78 
23:31:54.476 WARN  Total time: 889 
23:31:56.593 WARN  ~~ LOOPS: 14. ENTITY #: 352//339. VIEW #: 2. BACKLOGGED :: 119.786%! ~~ 
23:31:56.593 WARN  Total activation time: 50 
23:31:56.593 WARN  Total collision time: 43 
23:31:56.593 WARN  Total cycle time: 466 
23:31:56.593 WARN  Total player update time: 102 
23:31:56.593 WARN  Total lb+minimap processing time: 22 
23:31:56.593 WARN  Total entity physics calculation time: 23 
23:31:56.594 WARN  Total entity life+thought cycle time: 189 
23:31:56.594 WARN  Total entity selfie-taking time: 54 
23:31:56.594 WARN  Total time: 949 
23:31:57.611 WARN  ~~ LOOPS: 15. ENTITY #: 330//336. VIEW #: 2. BACKLOGGED :: 101.800%! ~~ 
23:31:57.611 WARN  Total activation time: 43 
23:31:57.612 WARN  Total collision time: 35 
23:31:57.612 WARN  Total cycle time: 431 
23:31:57.612 WARN  Total player update time: 147 
23:31:57.620 WARN  Total lb+minimap processing time: 4 
23:31:57.620 WARN  Total entity physics calculation time: 36 
23:31:57.621 WARN  Total entity life+thought cycle time: 159 
23:31:57.621 WARN  Total entity selfie-taking time: 57 
23:31:57.622 WARN  Total time: 912 
23:31:59.668 WARN  ~~ LOOPS: 13. ENTITY #: 334//319. VIEW #: 2. BACKLOGGED :: 103.154%! ~~ 
23:31:59.669 WARN  Total activation time: 42 
23:31:59.670 WARN  Total collision time: 32 
23:31:59.671 WARN  Total cycle time: 373 
23:31:59.672 WARN  Total player update time: 100 
23:31:59.673 WARN  Total lb+minimap processing time: 21 
23:31:59.674 WARN  Total entity physics calculation time: 25 
23:31:59.675 WARN  Total entity life+thought cycle time: 126 
23:31:59.676 WARN  Total entity selfie-taking time: 47 
23:31:59.677 WARN  Total time: 766 
23:32:00.927 WARN  ~~ LOOPS: 12. ENTITY #: 327//308. VIEW #: 2. BACKLOGGED :: 170.250%! ~~ 
23:32:00.927 WARN  Total activation time: 45 
23:32:00.928 WARN  Total collision time: 77 
23:32:00.928 WARN  Total cycle time: 559 
23:32:00.933 WARN  Total player update time: 187 
23:32:00.933 WARN  Total lb+minimap processing time: 25 
23:32:00.934 WARN  Total entity physics calculation time: 81 
23:32:00.934 WARN  Total entity life+thought cycle time: 169 
23:32:00.934 WARN  Total entity selfie-taking time: 80 
23:32:00.935 WARN  Total time: 1223 
23:32:01.982 WARN  ~~ LOOPS: 14. ENTITY #: 328//293. VIEW #: 2. BACKLOGGED :: 103.929%! ~~ 
23:32:01.983 WARN  Total activation time: 51 
23:32:01.983 WARN  Total collision time: 49 
23:32:01.983 WARN  Total cycle time: 385 
23:32:01.983 WARN  Total player update time: 131 
23:32:01.983 WARN  Total lb+minimap processing time: 40 
23:32:01.984 WARN  Total entity physics calculation time: 38 
23:32:01.984 WARN  Total entity life+thought cycle time: 155 
23:32:01.984 WARN  Total entity selfie-taking time: 50 
23:32:01.984 WARN  Total time: 899 
23:32:02.999 WARN  ~~ LOOPS: 12. ENTITY #: 321//280. VIEW #: 2. BACKLOGGED :: 151.750%! ~~ 
23:32:02.999 WARN  Total activation time: 68 
23:32:02.999 WARN  Total collision time: 50 
23:32:02.999 WARN  Total cycle time: 489 
23:32:02.999 WARN  Total player update time: 87 
23:32:02.999 WARN  Total lb+minimap processing time: 15 
23:32:02.999 WARN  Total entity physics calculation time: 40 
23:32:02.999 WARN  Total entity life+thought cycle time: 187 
23:32:02.999 WARN  Total entity selfie-taking time: 70 
23:32:02.999 WARN  Total time: 1006 
23:32:04.220 WARN  ~~ LOOPS: 12. ENTITY #: 325//278. VIEW #: 2. BACKLOGGED :: 142.250%! ~~ 
23:32:04.220 WARN  Total activation time: 68 
23:32:04.220 WARN  Total collision time: 46 
23:32:04.220 WARN  Total cycle time: 454 
23:32:04.221 WARN  Total player update time: 134 
23:32:04.221 WARN  Total lb+minimap processing time: 84 
23:32:04.221 WARN  Total entity physics calculation time: 26 
23:32:04.221 WARN  Total entity life+thought cycle time: 219 
23:32:04.221 WARN  Total entity selfie-taking time: 103 
23:32:04.221 WARN  Total time: 1134 
23:32:05.294 WARN  ~~ LOOPS: 9. ENTITY #: 325//280. VIEW #: 2. BACKLOGGED :: 191.000%! ~~ 
23:32:05.294 WARN  Total activation time: 45 
23:32:05.294 WARN  Total collision time: 18 
23:32:05.294 WARN  Total cycle time: 509 
23:32:05.294 WARN  Total player update time: 168 
23:32:05.294 WARN  Total lb+minimap processing time: 21 
23:32:05.294 WARN  Total entity physics calculation time: 19 
23:32:05.294 WARN  Total entity life+thought cycle time: 203 
23:32:05.294 WARN  Total entity selfie-taking time: 85 
23:32:05.294 WARN  Total time: 1068 
23:32:34.743 WARN  ~~ LOOPS: 10. ENTITY #: 321//228. VIEW #: 2. BACKLOGGED :: 164.400%! ~~ 
23:32:34.743 WARN  Total activation time: 29 
23:32:34.743 WARN  Total collision time: 27 
23:32:34.743 WARN  Total cycle time: 492 
23:32:34.743 WARN  Total player update time: 168 
23:32:34.743 WARN  Total lb+minimap processing time: 14 
23:32:34.743 WARN  Total entity physics calculation time: 39 
23:32:34.743 WARN  Total entity life+thought cycle time: 161 
23:32:34.743 WARN  Total entity selfie-taking time: 90 
23:32:34.743 WARN  Total time: 1020 
23:32:40.921 WARN  ~~ LOOPS: 9. ENTITY #: 349//273. VIEW #: 2. BACKLOGGED :: 189.000%! ~~ 
23:32:40.921 WARN  Total activation time: 39 
23:32:40.922 WARN  Total collision time: 76 
23:32:40.922 WARN  Total cycle time: 452 
23:32:40.922 WARN  Total player update time: 93 
23:32:40.923 WARN  Total lb+minimap processing time: 15 
23:32:40.923 WARN  Total entity physics calculation time: 14 
23:32:40.924 WARN  Total entity life+thought cycle time: 179 
23:32:40.924 WARN  Total entity selfie-taking time: 23 
23:32:40.925 WARN  Total time: 891 
23:32:47.202 WARN  ~~ LOOPS: 13. ENTITY #: 354//291. VIEW #: 2. BACKLOGGED :: 120.000%! ~~ 
23:32:47.202 WARN  Total activation time: 37 
23:32:47.202 WARN  Total collision time: 42 
23:32:47.202 WARN  Total cycle time: 441 
23:32:47.202 WARN  Total player update time: 152 
23:32:47.202 WARN  Total lb+minimap processing time: 49 
23:32:47.202 WARN  Total entity physics calculation time: 35 
23:32:47.202 WARN  Total entity life+thought cycle time: 179 
23:32:47.203 WARN  Total entity selfie-taking time: 68 
23:32:47.203 WARN  Total time: 1003 
23:32:48.204 WARN  ~~ LOOPS: 9. ENTITY #: 352//286. VIEW #: 2. BACKLOGGED :: 206.667%! ~~ 
23:32:48.204 WARN  Total activation time: 147 
23:32:48.204 WARN  Total collision time: 63 
23:32:48.205 WARN  Total cycle time: 410 
23:32:48.205 WARN  Total player update time: 174 
23:32:48.205 WARN  Total lb+minimap processing time: 13 
23:32:48.206 WARN  Total entity physics calculation time: 53 
23:32:48.206 WARN  Total entity life+thought cycle time: 130 
23:32:48.206 WARN  Total entity selfie-taking time: 88 
23:32:48.207 WARN  Total time: 1078 
23:33:04.553 WARN  ~~ LOOPS: 12. ENTITY #: 337//245. VIEW #: 2. BACKLOGGED :: 116.500%! ~~ 
23:33:04.553 WARN  Total activation time: 52 
23:33:04.554 WARN  Total collision time: 14 
23:33:04.554 WARN  Total cycle time: 400 
23:33:04.555 WARN  Total player update time: 166 
23:33:04.555 WARN  Total lb+minimap processing time: 81 
23:33:04.555 WARN  Total entity physics calculation time: 6 
23:33:04.556 WARN  Total entity life+thought cycle time: 119 
23:33:04.556 WARN  Total entity selfie-taking time: 25 
23:33:04.556 WARN  Total time: 863 
23:33:05.574 WARN  ~~ LOOPS: 11. ENTITY #: 334//241. VIEW #: 2. BACKLOGGED :: 152.182%! ~~ 
23:33:05.574 WARN  Total activation time: 42 
23:33:05.574 WARN  Total collision time: 29 
23:33:05.574 WARN  Total cycle time: 487 
23:33:05.574 WARN  Total player update time: 115 
23:33:05.574 WARN  Total lb+minimap processing time: 17 
23:33:05.574 WARN  Total entity physics calculation time: 44 
23:33:05.574 WARN  Total entity life+thought cycle time: 179 
23:33:05.574 WARN  Total entity selfie-taking time: 58 
23:33:05.574 WARN  Total time: 971 
23:33:26.147 WARN  ~~ LOOPS: 13. ENTITY #: 340//314. VIEW #: 2. BACKLOGGED :: 130.615%! ~~ 
23:33:26.147 WARN  Total activation time: 79 
23:33:26.147 WARN  Total collision time: 49 
23:33:26.148 WARN  Total cycle time: 438 
23:33:26.164 WARN  Total player update time: 168 
23:33:26.164 WARN  Total lb+minimap processing time: 30 
23:33:26.164 WARN  Total entity physics calculation time: 25 
23:33:26.186 WARN  Total entity life+thought cycle time: 211 
23:33:26.221 WARN  Total entity selfie-taking time: 45 
23:33:26.221 WARN  Total time: 1045 
23:33:27.221 WARN  ~~ LOOPS: 10. ENTITY #: 340//307. VIEW #: 2. BACKLOGGED :: 162.600%! ~~ 
23:33:27.225 WARN  Total activation time: 99 
23:33:27.229 WARN  Total collision time: 78 
23:33:27.230 WARN  Total cycle time: 364 
23:33:27.230 WARN  Total player update time: 155 
23:33:27.231 WARN  Total lb+minimap processing time: 21 
23:33:27.231 WARN  Total entity physics calculation time: 8 
23:33:27.233 WARN  Total entity life+thought cycle time: 134 
23:33:27.234 WARN  Total entity selfie-taking time: 60 
23:33:27.257 WARN  Total time: 919 
23:33:28.274 WARN  ~~ LOOPS: 11. ENTITY #: 334//303. VIEW #: 2. BACKLOGGED :: 173.727%! ~~ 
23:33:28.274 WARN  Total activation time: 322 
23:33:28.274 WARN  Total collision time: 17 
23:33:28.274 WARN  Total cycle time: 298 
23:33:28.274 WARN  Total player update time: 60 
23:33:28.274 WARN  Total lb+minimap processing time: 24 
23:33:28.274 WARN  Total entity physics calculation time: 15 
23:33:28.274 WARN  Total entity life+thought cycle time: 129 
23:33:28.274 WARN  Total entity selfie-taking time: 21 
23:33:28.275 WARN  Total time: 886 
23:33:29.381 WARN  ~~ LOOPS: 14. ENTITY #: 342//303. VIEW #: 2. BACKLOGGED :: 100.929%! ~~ 
23:33:29.382 WARN  Total activation time: 48 
23:33:29.382 WARN  Total collision time: 32 
23:33:29.382 WARN  Total cycle time: 391 
23:33:29.382 WARN  Total player update time: 103 
23:33:29.382 WARN  Total lb+minimap processing time: 69 
23:33:29.382 WARN  Total entity physics calculation time: 20 
23:33:29.382 WARN  Total entity life+thought cycle time: 179 
23:33:29.382 WARN  Total entity selfie-taking time: 46 
23:33:29.382 WARN  Total time: 888 
23:33:30.461 WARN  ~~ LOOPS: 14. ENTITY #: 334//304. VIEW #: 2. BACKLOGGED :: 117.214%! ~~ 
23:33:30.461 WARN  Total activation time: 62 
23:33:30.461 WARN  Total collision time: 40 
23:33:30.461 WARN  Total cycle time: 445 
23:33:30.461 WARN  Total player update time: 108 
23:33:30.461 WARN  Total lb+minimap processing time: 37 
23:33:30.461 WARN  Total entity physics calculation time: 28 
23:33:30.461 WARN  Total entity life+thought cycle time: 161 
23:33:30.461 WARN  Total entity selfie-taking time: 57 
23:33:30.461 WARN  Total time: 938 
23:33:31.477 WARN  ~~ LOOPS: 11. ENTITY #: 336//300. VIEW #: 2. BACKLOGGED :: 157.909%! ~~ 
23:33:31.478 WARN  Total activation time: 102 
23:33:31.478 WARN  Total collision time: 76 
23:33:31.479 WARN  Total cycle time: 398 
23:33:31.479 WARN  Total player update time: 247 
23:33:31.480 WARN  Total lb+minimap processing time: 11 
23:33:31.480 WARN  Total entity physics calculation time: 38 
23:33:31.480 WARN  Total entity life+thought cycle time: 142 
23:33:31.481 WARN  Total entity selfie-taking time: 62 
23:33:31.481 WARN  Total time: 1076 
23:33:34.626 WARN  ~~ LOOPS: 8. ENTITY #: 340//301. VIEW #: 2. BACKLOGGED :: 207.375%! ~~ 
23:33:34.626 WARN  Total activation time: 48 
23:33:34.626 WARN  Total collision time: 22 
23:33:34.626 WARN  Total cycle time: 483 
23:33:34.626 WARN  Total player update time: 142 
23:33:34.626 WARN  Total lb+minimap processing time: 63 
23:33:34.626 WARN  Total entity physics calculation time: 9 
23:33:34.626 WARN  Total entity life+thought cycle time: 214 
23:33:34.626 WARN  Total entity selfie-taking time: 59 
23:33:34.626 WARN  Total time: 1040 
23:33:35.639 WARN  ~~ LOOPS: 6. ENTITY #: 342//302. VIEW #: 2. BACKLOGGED :: 317.000%! ~~ 
23:33:35.640 WARN  Total activation time: 55 
23:33:35.640 WARN  Total collision time: 9 
23:33:35.641 WARN  Total cycle time: 570 
23:33:35.641 WARN  Total player update time: 252 
23:33:35.642 WARN  Total lb+minimap processing time: 9 
23:33:35.642 WARN  Total entity physics calculation time: 103 
23:33:35.643 WARN  Total entity life+thought cycle time: 195 
23:33:35.643 WARN  Total entity selfie-taking time: 101 
23:33:35.643 WARN  Total time: 1294 
23:33:36.686 WARN  ~~ LOOPS: 9. ENTITY #: 341//307. VIEW #: 2. BACKLOGGED :: 159.333%! ~~ 
23:33:36.686 WARN  Total activation time: 113 
23:33:36.687 WARN  Total collision time: 16 
23:33:36.687 WARN  Total cycle time: 349 
23:33:36.687 WARN  Total player update time: 242 
23:33:36.687 WARN  Total lb+minimap processing time: 35 
23:33:36.687 WARN  Total entity physics calculation time: 24 
23:33:36.687 WARN  Total entity life+thought cycle time: 128 
23:33:36.687 WARN  Total entity selfie-taking time: 81 
23:33:36.687 WARN  Total time: 988 
23:33:37.770 WARN  ~~ LOOPS: 14. ENTITY #: 341//317. VIEW #: 2. BACKLOGGED :: 123.000%! ~~ 
23:33:37.770 WARN  Total activation time: 79 
23:33:37.770 WARN  Total collision time: 44 
23:33:37.770 WARN  Total cycle time: 450 
23:33:37.770 WARN  Total player update time: 148 
23:33:37.770 WARN  Total lb+minimap processing time: 18 
23:33:37.770 WARN  Total entity physics calculation time: 68 
23:33:37.770 WARN  Total entity life+thought cycle time: 158 
23:33:37.770 WARN  Total entity selfie-taking time: 67 
23:33:37.770 WARN  Total time: 1032 
23:33:38.771 WARN  ~~ LOOPS: 14. ENTITY #: 346//335. VIEW #: 2. BACKLOGGED :: 108.000%! ~~ 
23:33:38.771 WARN  Total activation time: 56 
23:33:38.771 WARN  Total collision time: 32 
23:33:38.771 WARN  Total cycle time: 416 
23:33:38.771 WARN  Total player update time: 115 
23:33:38.771 WARN  Total lb+minimap processing time: 13 
23:33:38.771 WARN  Total entity physics calculation time: 42 
23:33:38.771 WARN  Total entity life+thought cycle time: 181 
23:33:38.772 WARN  Total entity selfie-taking time: 47 
23:33:38.772 WARN  Total time: 902 
23:33:46.975 WARN  ~~ LOOPS: 14. ENTITY #: 358//347. VIEW #: 2. BACKLOGGED :: 114.643%! ~~ 
23:33:46.975 WARN  Total activation time: 53 
23:33:46.975 WARN  Total collision time: 58 
23:33:46.976 WARN  Total cycle time: 424 
23:33:46.976 WARN  Total player update time: 95 
23:33:46.976 WARN  Total lb+minimap processing time: 24 
23:33:46.976 WARN  Total entity physics calculation time: 22 
23:33:46.976 WARN  Total entity life+thought cycle time: 169 
23:33:46.976 WARN  Total entity selfie-taking time: 60 
23:33:46.976 WARN  Total time: 905 
23:34:04.384 WARN  ~~ LOOPS: 13. ENTITY #: 357//360. VIEW #: 2. BACKLOGGED :: 120.231%! ~~ 
23:34:04.385 WARN  Total activation time: 57 
23:34:04.385 WARN  Total collision time: 52 
23:34:04.385 WARN  Total cycle time: 412 
23:34:04.385 WARN  Total player update time: 122 
23:34:04.385 WARN  Total lb+minimap processing time: 32 
23:34:04.385 WARN  Total entity physics calculation time: 36 
23:34:04.385 WARN  Total entity life+thought cycle time: 154 
23:34:04.385 WARN  Total entity selfie-taking time: 44 
23:34:04.385 WARN  Total time: 909 
23:34:05.406 WARN  ~~ LOOPS: 8. ENTITY #: 360//358. VIEW #: 2. BACKLOGGED :: 234.000%! ~~ 
23:34:05.406 WARN  Total activation time: 90 
23:34:05.406 WARN  Total collision time: 138 
23:34:05.406 WARN  Total cycle time: 396 
23:34:05.406 WARN  Total player update time: 215 
23:34:05.406 WARN  Total lb+minimap processing time: 11 
23:34:05.406 WARN  Total entity physics calculation time: 10 
23:34:05.406 WARN  Total entity life+thought cycle time: 241 
23:34:05.407 WARN  Total entity selfie-taking time: 56 
23:34:05.407 WARN  Total time: 1157 
23:34:06.451 WARN  ~~ LOOPS: 14. ENTITY #: 360//358. VIEW #: 2. BACKLOGGED :: 105.000%! ~~ 
23:34:06.451 WARN  Total activation time: 61 
23:34:06.451 WARN  Total collision time: 53 
23:34:06.451 WARN  Total cycle time: 376 
23:34:06.451 WARN  Total player update time: 167 
23:34:06.451 WARN  Total lb+minimap processing time: 41 
23:34:06.451 WARN  Total entity physics calculation time: 19 
23:34:06.451 WARN  Total entity life+thought cycle time: 159 
23:34:06.451 WARN  Total entity selfie-taking time: 54 
23:34:06.451 WARN  Total time: 930 
23:34:07.537 WARN  ~~ LOOPS: 12. ENTITY #: 354//359. VIEW #: 2. BACKLOGGED :: 146.500%! ~~ 
23:34:07.537 WARN  Total activation time: 75 
23:34:07.537 WARN  Total collision time: 53 
23:34:07.537 WARN  Total cycle time: 458 
23:34:07.537 WARN  Total player update time: 242 
23:34:07.538 WARN  Total lb+minimap processing time: 41 
23:34:07.538 WARN  Total entity physics calculation time: 13 
23:34:07.538 WARN  Total entity life+thought cycle time: 192 
23:34:07.538 WARN  Total entity selfie-taking time: 51 
23:34:07.538 WARN  Total time: 1125 
23:34:08.639 WARN  ~~ LOOPS: 11. ENTITY #: 351//353. VIEW #: 2. BACKLOGGED :: 133.909%! ~~ 
23:34:08.639 WARN  Total activation time: 52 
23:34:08.640 WARN  Total collision time: 30 
23:34:08.640 WARN  Total cycle time: 409 
23:34:08.647 WARN  Total player update time: 113 
23:34:08.647 WARN  Total lb+minimap processing time: 16 
23:34:08.648 WARN  Total entity physics calculation time: 8 
23:34:08.648 WARN  Total entity life+thought cycle time: 200 
23:34:08.648 WARN  Total entity selfie-taking time: 31 
23:34:08.649 WARN  Total time: 859 
23:34:09.695 WARN  ~~ LOOPS: 11. ENTITY #: 351//342. VIEW #: 2. BACKLOGGED :: 171.000%! ~~ 
23:34:09.695 WARN  Total activation time: 99 
23:34:09.695 WARN  Total collision time: 92 
23:34:09.695 WARN  Total cycle time: 436 
23:34:09.695 WARN  Total player update time: 223 
23:34:09.695 WARN  Total lb+minimap processing time: 17 
23:34:09.695 WARN  Total entity physics calculation time: 18 
23:34:09.695 WARN  Total entity life+thought cycle time: 281 
23:34:09.695 WARN  Total entity selfie-taking time: 35 
23:34:09.695 WARN  Total time: 1201 
23:34:10.736 WARN  ~~ LOOPS: 13. ENTITY #: 346//341. VIEW #: 2. BACKLOGGED :: 133.154%! ~~ 
23:34:10.736 WARN  Total activation time: 61 
23:34:10.736 WARN  Total collision time: 41 
23:34:10.736 WARN  Total cycle time: 475 
23:34:10.736 WARN  Total player update time: 168 
23:34:10.736 WARN  Total lb+minimap processing time: 36 
23:34:10.736 WARN  Total entity physics calculation time: 28 
23:34:10.736 WARN  Total entity life+thought cycle time: 222 
23:34:10.736 WARN  Total entity selfie-taking time: 69 
23:34:10.736 WARN  Total time: 1100 
23:34:11.765 WARN  ~~ LOOPS: 13. ENTITY #: 340//336. VIEW #: 2. BACKLOGGED :: 126.692%! ~~ 
23:34:11.765 WARN  Total activation time: 83 
23:34:11.765 WARN  Total collision time: 57 
23:34:11.765 WARN  Total cycle time: 409 
23:34:11.765 WARN  Total player update time: 172 
23:34:11.765 WARN  Total lb+minimap processing time: 31 
23:34:11.765 WARN  Total entity physics calculation time: 20 
23:34:11.765 WARN  Total entity life+thought cycle time: 185 
23:34:11.766 WARN  Total entity selfie-taking time: 62 
23:34:11.766 WARN  Total time: 1019 
23:34:16.908 WARN  ~~ LOOPS: 9. ENTITY #: 336//298. VIEW #: 2. BACKLOGGED :: 221.000%! ~~ 
23:34:16.908 WARN  Total activation time: 38 
23:34:16.908 WARN  Total collision time: 28 
23:34:16.908 WARN  Total cycle time: 597 
23:34:16.908 WARN  Total player update time: 137 
23:34:16.908 WARN  Total lb+minimap processing time: 18 
23:34:16.908 WARN  Total entity physics calculation time: 12 
23:34:16.908 WARN  Total entity life+thought cycle time: 278 
23:34:16.908 WARN  Total entity selfie-taking time: 191 
23:34:16.908 WARN  Total time: 1299 
23:34:17.954 WARN  ~~ LOOPS: 11. ENTITY #: 341//299. VIEW #: 2. BACKLOGGED :: 153.818%! ~~ 
23:34:17.954 WARN  Total activation time: 58 
23:34:17.954 WARN  Total collision time: 31 
23:34:17.954 WARN  Total cycle time: 475 
23:34:17.954 WARN  Total player update time: 210 
23:34:17.954 WARN  Total lb+minimap processing time: 35 
23:34:17.954 WARN  Total entity physics calculation time: 47 
23:34:17.954 WARN  Total entity life+thought cycle time: 204 
23:34:17.954 WARN  Total entity selfie-taking time: 88 
23:34:17.954 WARN  Total time: 1148 
23:34:19.015 WARN  ~~ LOOPS: 11. ENTITY #: 350//306. VIEW #: 2. BACKLOGGED :: 166.091%! ~~ 
23:34:19.016 WARN  Total activation time: 47 
23:34:19.016 WARN  Total collision time: 94 
23:34:19.016 WARN  Total cycle time: 467 
23:34:19.017 WARN  Total player update time: 149 
23:34:19.017 WARN  Total lb+minimap processing time: 12 
23:34:19.017 WARN  Total entity physics calculation time: 26 
23:34:19.017 WARN  Total entity life+thought cycle time: 211 
23:34:19.018 WARN  Total entity selfie-taking time: 50 
23:34:19.025 WARN  Total time: 1056 
23:34:20.089 WARN  ~~ LOOPS: 12. ENTITY #: 357//310. VIEW #: 2. BACKLOGGED :: 124.250%! ~~ 
23:34:20.089 WARN  Total activation time: 65 
23:34:20.089 WARN  Total collision time: 27 
23:34:20.089 WARN  Total cycle time: 405 
23:34:20.089 WARN  Total player update time: 172 
23:34:20.090 WARN  Total lb+minimap processing time: 30 
23:34:20.090 WARN  Total entity physics calculation time: 22 
23:34:20.090 WARN  Total entity life+thought cycle time: 206 
23:34:20.090 WARN  Total entity selfie-taking time: 49 
23:34:20.090 WARN  Total time: 976 
23:34:21.119 WARN  ~~ LOOPS: 14. ENTITY #: 357//317. VIEW #: 2. BACKLOGGED :: 110.357%! ~~ 
23:34:21.120 WARN  Total activation time: 78 
23:34:21.120 WARN  Total collision time: 33 
23:34:21.121 WARN  Total cycle time: 404 
23:34:21.121 WARN  Total player update time: 123 
23:34:21.121 WARN  Total lb+minimap processing time: 22 
23:34:21.122 WARN  Total entity physics calculation time: 24 
23:34:21.122 WARN  Total entity life+thought cycle time: 174 
23:34:21.122 WARN  Total entity selfie-taking time: 76 
23:34:21.123 WARN  Total time: 934 
23:34:23.188 WARN  ~~ LOOPS: 12. ENTITY #: 368//338. VIEW #: 2. BACKLOGGED :: 125.500%! ~~ 
23:34:23.189 WARN  Total activation time: 41 
23:34:23.195 WARN  Total collision time: 19 
23:34:23.196 WARN  Total cycle time: 442 
23:34:23.196 WARN  Total player update time: 117 
