08:27:34.752 ERROR Egg 
08:27:34.755 ERROR Cannot read property 'NaN' of undefined
TypeError: Cannot read property 'NaN' of undefined
    at Object.room.isIn (/app/arrasio/src/server/server.js:300:42)
    at entities.map.instance (/app/arrasio/src/server/server.js:5029:34)
    at Array.map (<anonymous>)
    at makefood (/app/arrasio/src/server/server.js:5024:29)
    at Timeout.maintainloop [as _onTimeout] (/app/arrasio/src/server/server.js:5089:9)
    at ontimeout (timers.js:498:11)
    at tryOnTimeout (timers.js:323:5)
    at Timer.listOnTimeout (timers.js:290:5) 
08:39:57.132 WARN  Malformed command packet. Kicking. 1 warning. 
11:51:08.297 WARN  Total entity selfie-taking time: 1 
11:51:08.297 WARN  Total time: 976 
11:51:10.319 WARN  ~~ LOOPS: 1. ENTITY #: 133//70. VIEW #: 0. BACKLOGGED :: 2847.000%! ~~ 
11:51:10.319 WARN  Total activation time: 0 
11:51:10.320 WARN  Total collision time: 0 
11:51:10.320 WARN  Total cycle time: 949 
11:51:10.320 WARN  Total player update time: 0 
11:51:10.320 WARN  Total lb+minimap processing time: 2 
11:51:10.321 WARN  Total entity physics calculation time: 0 
11:51:10.321 WARN  Total entity life+thought cycle time: 1 
11:51:10.321 WARN  Total entity selfie-taking time: 1 
11:51:10.321 WARN  Total time: 953 
11:51:31.293 WARN  ~~ LOOPS: 13. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 325.615%! ~~ 
11:51:31.293 WARN  Total activation time: 0 
11:51:31.293 WARN  Total collision time: 0 
11:51:31.293 WARN  Total cycle time: 1411 
11:51:31.293 WARN  Total player update time: 0 
11:51:31.294 WARN  Total lb+minimap processing time: 1 
11:51:31.294 WARN  Total entity physics calculation time: 471 
11:51:31.294 WARN  Total entity life+thought cycle time: 1 
11:51:31.294 WARN  Total entity selfie-taking time: 0 
11:51:31.294 WARN  Total time: 1884 
11:51:33.305 WARN  ~~ LOOPS: 2. ENTITY #: 133//7. VIEW #: 0. BACKLOGGED :: 1437.000%! ~~ 
11:51:33.305 WARN  Total activation time: 0 
11:51:33.305 WARN  Total collision time: 0 
11:51:33.305 WARN  Total cycle time: 958 
11:51:33.305 WARN  Total player update time: 0 
11:51:33.305 WARN  Total lb+minimap processing time: 4 
11:51:33.305 WARN  Total entity physics calculation time: 957 
11:51:33.305 WARN  Total entity life+thought cycle time: 0 
11:51:33.305 WARN  Total entity selfie-taking time: 0 
11:51:33.305 WARN  Total time: 1919 
11:51:34.325 WARN  ~~ LOOPS: 2. ENTITY #: 133//38. VIEW #: 0. BACKLOGGED :: 1399.500%! ~~ 
11:51:34.328 WARN  Total activation time: 929 
11:51:34.328 WARN  Total collision time: 0 
11:51:34.328 WARN  Total cycle time: 4 
11:51:34.328 WARN  Total player update time: 0 
11:51:34.329 WARN  Total lb+minimap processing time: 2 
11:51:34.329 WARN  Total entity physics calculation time: 0 
11:51:34.329 WARN  Total entity life+thought cycle time: 0 
11:51:34.329 WARN  Total entity selfie-taking time: 1 
11:51:34.330 WARN  Total time: 936 
11:51:36.332 WARN  ~~ LOOPS: 12. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 147.500%! ~~ 
11:51:36.332 WARN  Total activation time: 0 
11:51:36.332 WARN  Total collision time: 0 
11:51:36.332 WARN  Total cycle time: 590 
11:51:36.333 WARN  Total player update time: 0 
11:51:36.333 WARN  Total lb+minimap processing time: 3 
11:51:36.333 WARN  Total entity physics calculation time: 4 
11:51:36.333 WARN  Total entity life+thought cycle time: 0 
11:51:36.333 WARN  Total entity selfie-taking time: 0 
11:51:36.333 WARN  Total time: 597 
11:51:51.334 WARN  ~~ LOOPS: 4. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 648.000%! ~~ 
11:51:51.334 WARN  Total activation time: 860 
11:51:52.292 WARN  Total collision time: 0 
11:51:52.292 WARN  Total cycle time: 4 
11:51:52.293 WARN  Total player update time: 0 
11:51:52.293 WARN  Total lb+minimap processing time: 3 
11:51:52.293 WARN  Total entity physics calculation time: 0 
11:51:52.293 WARN  Total entity life+thought cycle time: 0 
11:51:52.294 WARN  Total entity selfie-taking time: 0 
11:51:52.300 WARN  Total time: 867 
11:51:56.294 WARN  ~~ LOOPS: 3. ENTITY #: 133//2. VIEW #: 0. BACKLOGGED :: 916.000%! ~~ 
11:51:56.294 WARN  Total activation time: 1 
11:51:56.294 WARN  Total collision time: 0 
11:51:56.294 WARN  Total cycle time: 915 
11:51:56.295 WARN  Total player update time: 0 
11:51:56.295 WARN  Total lb+minimap processing time: 5 
11:51:56.295 WARN  Total entity physics calculation time: 915 
11:51:56.295 WARN  Total entity life+thought cycle time: 0 
11:51:56.295 WARN  Total entity selfie-taking time: 0 
11:51:56.297 WARN  Total time: 1836 
11:52:23.294 WARN  ~~ LOOPS: 2. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 1395.000%! ~~ 
11:52:23.294 WARN  Total activation time: 928 
11:52:23.294 WARN  Total collision time: 0 
11:52:23.294 WARN  Total cycle time: 2 
11:52:23.294 WARN  Total player update time: 0 
11:52:23.294 WARN  Total lb+minimap processing time: 3 
11:52:23.294 WARN  Total entity physics calculation time: 0 
11:52:23.294 WARN  Total entity life+thought cycle time: 0 
11:52:23.294 WARN  Total entity selfie-taking time: 0 
11:52:23.294 WARN  Total time: 933 
11:52:56.293 WARN  ~~ LOOPS: 7. ENTITY #: 133//14. VIEW #: 0. BACKLOGGED :: 416.143%! ~~ 
11:52:56.293 WARN  Total activation time: 1 
11:52:56.293 WARN  Total collision time: 0 
11:52:56.293 WARN  Total cycle time: 970 
11:52:56.294 WARN  Total player update time: 0 
11:52:56.294 WARN  Total lb+minimap processing time: 3 
11:52:56.294 WARN  Total entity physics calculation time: 965 
11:52:56.295 WARN  Total entity life+thought cycle time: 1 
11:52:56.295 WARN  Total entity selfie-taking time: 0 
11:52:56.295 WARN  Total time: 1940 
11:52:58.299 WARN  ~~ LOOPS: 1. ENTITY #: 133//8. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:52:58.299 WARN  Total activation time: 0 
11:52:58.299 WARN  Total collision time: 0 
11:52:58.299 WARN  Total cycle time: 965 
11:52:58.299 WARN  Total player update time: 0 
11:52:58.299 WARN  Total lb+minimap processing time: 3 
11:52:58.299 WARN  Total entity physics calculation time: 1 
11:52:58.299 WARN  Total entity life+thought cycle time: 0 
11:52:58.299 WARN  Total entity selfie-taking time: 0 
11:52:58.299 WARN  Total time: 969 
11:53:21.330 WARN  ~~ LOOPS: 9. ENTITY #: 133//11. VIEW #: 0. BACKLOGGED :: 231.333%! ~~ 
11:53:21.330 WARN  Total activation time: 685 
11:53:21.330 WARN  Total collision time: 0 
11:53:21.330 WARN  Total cycle time: 9 
11:53:21.330 WARN  Total player update time: 0 
11:53:21.330 WARN  Total lb+minimap processing time: 2 
11:53:21.330 WARN  Total entity physics calculation time: 3 
11:53:21.330 WARN  Total entity life+thought cycle time: 1 
11:53:21.330 WARN  Total entity selfie-taking time: 1 
11:53:21.330 WARN  Total time: 701 
11:53:29.298 WARN  ~~ LOOPS: 1. ENTITY #: 133//70. VIEW #: 0. BACKLOGGED :: 2889.000%! ~~ 
11:53:29.298 WARN  Total activation time: 0 
11:53:29.298 WARN  Total collision time: 0 
11:53:29.299 WARN  Total cycle time: 963 
11:53:29.299 WARN  Total player update time: 0 
11:53:29.299 WARN  Total lb+minimap processing time: 8 
11:53:29.299 WARN  Total entity physics calculation time: 0 
11:53:29.299 WARN  Total entity life+thought cycle time: 962 
11:53:29.299 WARN  Total entity selfie-taking time: 0 
11:53:29.299 WARN  Total time: 1933 
11:53:30.299 WARN  ~~ LOOPS: 1. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:53:30.299 WARN  Total activation time: 964 
11:53:30.299 WARN  Total collision time: 0 
11:53:30.299 WARN  Total cycle time: 1 
11:53:30.299 WARN  Total player update time: 0 
11:53:30.299 WARN  Total lb+minimap processing time: 5 
11:53:30.299 WARN  Total entity physics calculation time: 0 
11:53:30.299 WARN  Total entity life+thought cycle time: 0 
11:53:30.299 WARN  Total entity selfie-taking time: 0 
11:53:30.299 WARN  Total time: 970 
11:53:32.305 WARN  ~~ LOOPS: 10. ENTITY #: 133//10. VIEW #: 0. BACKLOGGED :: 193.800%! ~~ 
11:53:32.305 WARN  Total activation time: 0 
11:53:32.305 WARN  Total collision time: 0 
11:53:32.305 WARN  Total cycle time: 646 
11:53:32.305 WARN  Total player update time: 0 
11:53:32.305 WARN  Total lb+minimap processing time: 3 
11:53:32.305 WARN  Total entity physics calculation time: 4 
11:53:32.305 WARN  Total entity life+thought cycle time: 2 
11:53:32.306 WARN  Total entity selfie-taking time: 0 
11:53:32.306 WARN  Total time: 655 
11:53:56.293 WARN  ~~ LOOPS: 17. ENTITY #: 133//8. VIEW #: 0. BACKLOGGED :: 172.765%! ~~ 
11:53:56.293 WARN  Total activation time: 1 
11:53:56.293 WARN  Total collision time: 0 
11:53:56.293 WARN  Total cycle time: 978 
11:53:56.293 WARN  Total player update time: 0 
11:53:56.293 WARN  Total lb+minimap processing time: 2 
11:53:56.293 WARN  Total entity physics calculation time: 5 
11:53:56.293 WARN  Total entity life+thought cycle time: 4 
11:53:56.293 WARN  Total entity selfie-taking time: 0 
11:53:56.293 WARN  Total time: 990 
11:54:22.293 WARN  ~~ LOOPS: 4. ENTITY #: 133//5. VIEW #: 0. BACKLOGGED :: 1309.500%! ~~ 
11:54:22.293 WARN  Total activation time: 814 
11:54:22.293 WARN  Total collision time: 0 
11:54:22.294 WARN  Total cycle time: 932 
11:54:22.294 WARN  Total player update time: 0 
11:54:22.294 WARN  Total lb+minimap processing time: 5 
11:54:22.294 WARN  Total entity physics calculation time: 928 
11:54:22.295 WARN  Total entity life+thought cycle time: 1 
11:54:22.295 WARN  Total entity selfie-taking time: 0 
11:54:22.295 WARN  Total time: 2680 
11:54:28.315 WARN  ~~ LOOPS: 1. ENTITY #: 133//5. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:54:28.315 WARN  Total activation time: 0 
11:54:28.315 WARN  Total collision time: 0 
11:54:28.315 WARN  Total cycle time: 965 
11:54:28.316 WARN  Total player update time: 0 
11:54:28.316 WARN  Total lb+minimap processing time: 3 
11:54:28.316 WARN  Total entity physics calculation time: 964 
11:54:28.317 WARN  Total entity life+thought cycle time: 1 
11:54:28.317 WARN  Total entity selfie-taking time: 0 
11:54:28.317 WARN  Total time: 1933 
11:54:29.319 WARN  ~~ LOOPS: 1. ENTITY #: 133//1. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:54:29.319 WARN  Total activation time: 0 
11:54:29.320 WARN  Total collision time: 0 
11:54:29.320 WARN  Total cycle time: 965 
11:54:29.320 WARN  Total player update time: 0 
11:54:29.320 WARN  Total lb+minimap processing time: 4 
11:54:29.321 WARN  Total entity physics calculation time: 964 
11:54:29.321 WARN  Total entity life+thought cycle time: 0 
11:54:29.321 WARN  Total entity selfie-taking time: 0 
11:54:29.322 WARN  Total time: 1933 
11:54:57.321 WARN  ~~ LOOPS: 1. ENTITY #: 133//6. VIEW #: 0. BACKLOGGED :: 2883.000%! ~~ 
11:54:57.321 WARN  Total activation time: 0 
11:54:57.321 WARN  Total collision time: 0 
11:54:57.321 WARN  Total cycle time: 961 
11:54:57.321 WARN  Total player update time: 0 
11:54:57.322 WARN  Total lb+minimap processing time: 6 
11:54:57.322 WARN  Total entity physics calculation time: 0 
11:54:57.322 WARN  Total entity life+thought cycle time: 0 
11:54:57.322 WARN  Total entity selfie-taking time: 0 
11:54:57.322 WARN  Total time: 967 
11:55:22.303 WARN  ~~ LOOPS: 5. ENTITY #: 133//2. VIEW #: 0. BACKLOGGED :: 584.400%! ~~ 
11:55:22.303 WARN  Total activation time: 0 
11:55:22.303 WARN  Total collision time: 0 
11:55:22.303 WARN  Total cycle time: 974 
11:55:22.303 WARN  Total player update time: 0 
11:55:22.303 WARN  Total lb+minimap processing time: 2 
11:55:22.303 WARN  Total entity physics calculation time: 0 
11:55:22.303 WARN  Total entity life+thought cycle time: 1 
11:55:22.303 WARN  Total entity selfie-taking time: 972 
11:55:22.303 WARN  Total time: 1949 
11:55:24.386 WARN  ~~ LOOPS: 12. ENTITY #: 133//10. VIEW #: 0. BACKLOGGED :: 144.500%! ~~ 
11:55:24.386 WARN  Total activation time: 0 
11:55:24.386 WARN  Total collision time: 0 
11:55:24.386 WARN  Total cycle time: 578 
11:55:24.388 WARN  Total player update time: 0 
11:55:24.388 WARN  Total lb+minimap processing time: 3 
11:55:24.388 WARN  Total entity physics calculation time: 7 
11:55:24.388 WARN  Total entity life+thought cycle time: 0 
11:55:24.388 WARN  Total entity selfie-taking time: 1 
11:55:24.388 WARN  Total time: 589 
11:55:34.295 WARN  ~~ LOOPS: 4. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 603.750%! ~~ 
11:55:34.295 WARN  Total activation time: 1 
11:55:34.295 WARN  Total collision time: 0 
11:55:34.295 WARN  Total cycle time: 804 
11:55:34.295 WARN  Total player update time: 0 
11:55:34.295 WARN  Total lb+minimap processing time: 2 
11:55:34.295 WARN  Total entity physics calculation time: 0 
11:55:34.324 WARN  Total entity life+thought cycle time: 1 
11:55:34.324 WARN  Total entity selfie-taking time: 0 
11:55:34.325 WARN  Total time: 808 
11:55:35.324 WARN  ~~ LOOPS: 11. ENTITY #: 133//11. VIEW #: 0. BACKLOGGED :: 163.636%! ~~ 
11:55:35.324 WARN  Total activation time: 588 
11:55:35.324 WARN  Total collision time: 0 
11:55:35.324 WARN  Total cycle time: 12 
11:55:35.324 WARN  Total player update time: 0 
11:55:35.324 WARN  Total lb+minimap processing time: 6 
11:55:35.324 WARN  Total entity physics calculation time: 5 
11:55:35.324 WARN  Total entity life+thought cycle time: 0 
11:55:35.325 WARN  Total entity selfie-taking time: 0 
11:55:35.325 WARN  Total time: 611 
11:55:53.314 WARN  ~~ LOOPS: 3. ENTITY #: 133//2. VIEW #: 0. BACKLOGGED :: 895.000%! ~~ 
11:55:53.314 WARN  Total activation time: 0 
11:55:53.314 WARN  Total collision time: 0 
11:55:53.314 WARN  Total cycle time: 3 
11:55:53.314 WARN  Total player update time: 0 
11:55:53.314 WARN  Total lb+minimap processing time: 14 
11:55:53.314 WARN  Total entity physics calculation time: 1 
11:55:53.314 WARN  Total entity life+thought cycle time: 0 
11:55:53.314 WARN  Total entity selfie-taking time: 0 
11:55:53.314 WARN  Total time: 18 
11:56:22.293 WARN  ~~ LOOPS: 8. ENTITY #: 133//13. VIEW #: 0. BACKLOGGED :: 257.625%! ~~ 
11:56:22.293 WARN  Total activation time: 0 
11:56:22.293 WARN  Total collision time: 0 
11:56:22.293 WARN  Total cycle time: 687 
11:56:22.293 WARN  Total player update time: 0 
11:56:22.293 WARN  Total lb+minimap processing time: 898 
11:56:22.293 WARN  Total entity physics calculation time: 3 
11:56:22.293 WARN  Total entity life+thought cycle time: 3 
11:56:22.293 WARN  Total entity selfie-taking time: 0 
11:56:22.294 WARN  Total time: 1591 
11:56:32.303 WARN  ~~ LOOPS: 8. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 364.125%! ~~ 
11:56:32.303 WARN  Total activation time: 0 
11:56:32.304 WARN  Total collision time: 0 
11:56:32.304 WARN  Total cycle time: 971 
11:56:32.304 WARN  Total player update time: 0 
11:56:32.305 WARN  Total lb+minimap processing time: 11 
11:56:32.305 WARN  Total entity physics calculation time: 5 
11:56:32.305 WARN  Total entity life+thought cycle time: 0 
11:56:32.305 WARN  Total entity selfie-taking time: 0 
11:56:32.305 WARN  Total time: 987 
11:56:33.312 WARN  ~~ LOOPS: 2. ENTITY #: 133//38. VIEW #: 0. BACKLOGGED :: 1396.500%! ~~ 
11:56:33.312 WARN  Total activation time: 0 
11:56:33.312 WARN  Total collision time: 0 
11:56:33.313 WARN  Total cycle time: 931 
11:56:33.313 WARN  Total player update time: 0 
11:56:33.313 WARN  Total lb+minimap processing time: 2 
11:56:33.313 WARN  Total entity physics calculation time: 1 
11:56:33.314 WARN  Total entity life+thought cycle time: 0 
11:56:33.314 WARN  Total entity selfie-taking time: 0 
11:56:33.314 WARN  Total time: 934 
11:56:35.320 WARN  ~~ LOOPS: 3. ENTITY #: 133//5. VIEW #: 0. BACKLOGGED :: 900.000%! ~~ 
11:56:35.320 WARN  Total activation time: 0 
11:56:35.320 WARN  Total collision time: 0 
11:56:35.320 WARN  Total cycle time: 900 
11:56:35.320 WARN  Total player update time: 0 
11:56:35.320 WARN  Total lb+minimap processing time: 8 
11:56:35.320 WARN  Total entity physics calculation time: 1 
11:56:35.320 WARN  Total entity life+thought cycle time: 0 
11:56:35.320 WARN  Total entity selfie-taking time: 0 
11:56:35.320 WARN  Total time: 909 
11:57:03.326 WARN  ~~ LOOPS: 1. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:57:03.326 WARN  Total activation time: 0 
11:57:03.326 WARN  Total collision time: 0 
11:57:03.326 WARN  Total cycle time: 965 
11:57:03.326 WARN  Total player update time: 0 
11:57:03.326 WARN  Total lb+minimap processing time: 2 
11:57:03.326 WARN  Total entity physics calculation time: 964 
11:57:03.326 WARN  Total entity life+thought cycle time: 0 
11:57:03.326 WARN  Total entity selfie-taking time: 0 
11:57:03.326 WARN  Total time: 1931 
11:57:07.347 WARN  ~~ LOOPS: 13. ENTITY #: 133//9. VIEW #: 0. BACKLOGGED :: 127.846%! ~~ 
11:57:07.347 WARN  Total activation time: 544 
11:57:07.347 WARN  Total collision time: 0 
11:57:07.348 WARN  Total cycle time: 10 
11:57:07.348 WARN  Total player update time: 0 
11:57:07.348 WARN  Total lb+minimap processing time: 2 
11:57:07.348 WARN  Total entity physics calculation time: 4 
11:57:07.349 WARN  Total entity life+thought cycle time: 1 
11:57:07.349 WARN  Total entity selfie-taking time: 1 
11:57:07.349 WARN  Total time: 562 
11:57:08.351 WARN  ~~ LOOPS: 14. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 110.357%! ~~ 
11:57:08.351 WARN  Total activation time: 501 
11:57:08.351 WARN  Total collision time: 0 
11:57:08.351 WARN  Total cycle time: 14 
11:57:08.351 WARN  Total player update time: 0 
11:57:08.351 WARN  Total lb+minimap processing time: 3 
11:57:08.351 WARN  Total entity physics calculation time: 6 
11:57:08.351 WARN  Total entity life+thought cycle time: 1 
11:57:08.351 WARN  Total entity selfie-taking time: 0 
11:57:08.351 WARN  Total time: 525 
11:57:09.352 WARN  ~~ LOOPS: 11. ENTITY #: 133//10. VIEW #: 0. BACKLOGGED :: 170.182%! ~~ 
11:57:09.353 WARN  Total activation time: 2 
11:57:09.353 WARN  Total collision time: 0 
11:57:09.353 WARN  Total cycle time: 622 
11:57:09.353 WARN  Total player update time: 0 
11:57:09.353 WARN  Total lb+minimap processing time: 1 
11:57:09.353 WARN  Total entity physics calculation time: 1 
11:57:09.353 WARN  Total entity life+thought cycle time: 1 
11:57:09.353 WARN  Total entity selfie-taking time: 1 
11:57:09.353 WARN  Total time: 628 
11:57:22.295 WARN  ~~ LOOPS: 21. ENTITY #: 133//7. VIEW #: 0. BACKLOGGED :: 129.714%! ~~ 
11:57:22.295 WARN  Total activation time: 2 
11:57:22.295 WARN  Total collision time: 0 
11:57:22.295 WARN  Total cycle time: 906 
11:57:22.296 WARN  Total player update time: 0 
11:57:22.297 WARN  Total lb+minimap processing time: 2 
11:57:22.297 WARN  Total entity physics calculation time: 897 
11:57:22.298 WARN  Total entity life+thought cycle time: 2 
11:57:22.298 WARN  Total entity selfie-taking time: 1 
11:57:22.298 WARN  Total time: 1810 
11:57:25.293 WARN  ~~ LOOPS: 4. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 725.250%! ~~ 
11:57:25.293 WARN  Total activation time: 0 
11:57:25.293 WARN  Total collision time: 0 
11:57:25.293 WARN  Total cycle time: 967 
11:57:25.293 WARN  Total player update time: 0 
11:57:25.293 WARN  Total lb+minimap processing time: 1 
11:57:25.293 WARN  Total entity physics calculation time: 966 
11:57:25.293 WARN  Total entity life+thought cycle time: 0 
11:57:25.293 WARN  Total entity selfie-taking time: 0 
11:57:25.293 WARN  Total time: 1934 
11:57:29.308 WARN  ~~ LOOPS: 6. ENTITY #: 133//16. VIEW #: 0. BACKLOGGED :: 397.500%! ~~ 
11:57:29.308 WARN  Total activation time: 788 
11:57:29.308 WARN  Total collision time: 0 
11:57:29.308 WARN  Total cycle time: 7 
11:57:29.308 WARN  Total player update time: 0 
11:57:29.308 WARN  Total lb+minimap processing time: 2 
11:57:29.309 WARN  Total entity physics calculation time: 1 
11:57:29.309 WARN  Total entity life+thought cycle time: 2 
11:57:29.309 WARN  Total entity selfie-taking time: 1 
11:57:29.316 WARN  Total time: 801 
11:57:56.300 WARN  ~~ LOOPS: 1. ENTITY #: 133//3. VIEW #: 0. BACKLOGGED :: 2892.000%! ~~ 
11:57:56.300 WARN  Total activation time: 0 
11:57:56.300 WARN  Total collision time: 0 
11:57:56.300 WARN  Total cycle time: 964 
11:57:56.300 WARN  Total player update time: 0 
11:57:56.301 WARN  Total lb+minimap processing time: 2 
11:57:56.301 WARN  Total entity physics calculation time: 963 
11:57:56.301 WARN  Total entity life+thought cycle time: 0 
11:57:56.301 WARN  Total entity selfie-taking time: 1 
11:57:56.301 WARN  Total time: 1930 
11:58:12.421 WARN  ~~ LOOPS: 14. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 103.071%! ~~ 
11:58:12.421 WARN  Total activation time: 2 
11:58:12.421 WARN  Total collision time: 0 
11:58:12.421 WARN  Total cycle time: 479 
11:58:12.421 WARN  Total player update time: 0 
11:58:12.421 WARN  Total lb+minimap processing time: 4 
11:58:12.421 WARN  Total entity physics calculation time: 469 
11:58:12.421 WARN  Total entity life+thought cycle time: 1 
11:58:12.421 WARN  Total entity selfie-taking time: 2 
11:58:12.421 WARN  Total time: 957 
11:58:29.305 WARN  ~~ LOOPS: 5. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 495.600%! ~~ 
11:58:29.306 WARN  Total activation time: 820 
11:58:29.306 WARN  Total collision time: 0 
11:58:29.306 WARN  Total cycle time: 6 
11:58:29.306 WARN  Total player update time: 0 
11:58:29.306 WARN  Total lb+minimap processing time: 2 
11:58:29.306 WARN  Total entity physics calculation time: 2 
11:58:29.306 WARN  Total entity life+thought cycle time: 0 
11:58:29.306 WARN  Total entity selfie-taking time: 0 
11:58:29.306 WARN  Total time: 830 
11:58:58.302 WARN  ~~ LOOPS: 1. ENTITY #: 133//8. VIEW #: 0. BACKLOGGED :: 2895.000%! ~~ 
11:58:58.302 WARN  Total activation time: 0 
11:58:58.302 WARN  Total collision time: 0 
11:58:58.302 WARN  Total cycle time: 965 
11:58:58.302 WARN  Total player update time: 0 
11:58:58.302 WARN  Total lb+minimap processing time: 2 
11:58:58.303 WARN  Total entity physics calculation time: 1 
11:58:58.303 WARN  Total entity life+thought cycle time: 964 
11:58:58.303 WARN  Total entity selfie-taking time: 0 
11:58:58.303 WARN  Total time: 1932 
11:59:24.302 WARN  ~~ LOOPS: 2. ENTITY #: 133//6. VIEW #: 0. BACKLOGGED :: 1443.000%! ~~ 
11:59:24.302 WARN  Total activation time: 0 
11:59:24.302 WARN  Total collision time: 0 
11:59:24.303 WARN  Total cycle time: 962 
11:59:24.303 WARN  Total player update time: 0 
11:59:24.303 WARN  Total lb+minimap processing time: 3 
11:59:24.303 WARN  Total entity physics calculation time: 1 
11:59:24.303 WARN  Total entity life+thought cycle time: 0 
11:59:24.303 WARN  Total entity selfie-taking time: 0 
11:59:24.303 WARN  Total time: 966 
11:59:53.295 WARN  ~~ LOOPS: 5. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 473.400%! ~~ 
11:59:53.295 WARN  Total activation time: 0 
11:59:53.295 WARN  Total collision time: 0 
11:59:53.295 WARN  Total cycle time: 789 
11:59:53.295 WARN  Total player update time: 0 
11:59:53.296 WARN  Total lb+minimap processing time: 2 
11:59:53.296 WARN  Total entity physics calculation time: 2 
11:59:53.296 WARN  Total entity life+thought cycle time: 0 
11:59:53.296 WARN  Total entity selfie-taking time: 0 
11:59:53.296 WARN  Total time: 793 
11:59:54.302 WARN  ~~ LOOPS: 2. ENTITY #: 133//38. VIEW #: 0. BACKLOGGED :: 1396.500%! ~~ 
11:59:54.302 WARN  Total activation time: 0 
11:59:54.302 WARN  Total collision time: 0 
11:59:54.302 WARN  Total cycle time: 931 
11:59:54.302 WARN  Total player update time: 0 
11:59:54.303 WARN  Total lb+minimap processing time: 2 
11:59:54.303 WARN  Total entity physics calculation time: 1 
11:59:54.303 WARN  Total entity life+thought cycle time: 0 
11:59:54.303 WARN  Total entity selfie-taking time: 928 
11:59:54.303 WARN  Total time: 1862 
11:59:55.305 WARN  ~~ LOOPS: 12. ENTITY #: 133//4. VIEW #: 0. BACKLOGGED :: 147.000%! ~~ 
11:59:55.305 WARN  Total activation time: 4 
11:59:55.305 WARN  Total collision time: 0 
11:59:55.305 WARN  Total cycle time: 584 
11:59:55.305 WARN  Total player update time: 0 
11:59:55.305 WARN  Total lb+minimap processing time: 2 
11:59:55.305 WARN  Total entity physics calculation time: 7 
11:59:55.305 WARN  Total entity life+thought cycle time: 0 
11:59:55.305 WARN  Total entity selfie-taking time: 1 
11:59:55.305 WARN  Total time: 598 
12:00:05.356 WARN  ~~ LOOPS: 13. ENTITY #: 133//9. VIEW #: 0. BACKLOGGED :: 128.077%! ~~ 
12:00:05.356 WARN  Total activation time: 0 
12:00:05.356 WARN  Total collision time: 0 
12:00:05.356 WARN  Total cycle time: 555 
12:00:05.356 WARN  Total player update time: 0 
12:00:05.357 WARN  Total lb+minimap processing time: 2 
12:00:05.357 WARN  Total entity physics calculation time: 546 
12:00:05.357 WARN  Total entity life+thought cycle time: 2 
12:00:05.357 WARN  Total entity selfie-taking time: 1 
12:00:05.357 WARN  Total time: 1106 
12:00:14.372 WARN  ~~ LOOPS: 11. ENTITY #: 143//11. VIEW #: 0. BACKLOGGED :: 177.000%! ~~ 
12:00:14.372 WARN  Total activation time: 635 
12:00:14.372 WARN  Total collision time: 0 
12:00:14.372 WARN  Total cycle time: 14 
12:00:14.372 WARN  Total player update time: 0 
12:00:14.372 WARN  Total lb+minimap processing time: 3 
12:00:14.373 WARN  Total entity physics calculation time: 2 
12:00:14.373 WARN  Total entity life+thought cycle time: 3 
12:00:14.373 WARN  Total entity selfie-taking time: 2 
12:00:14.373 WARN  Total time: 659 
12:00:15.374 WARN  ~~ LOOPS: 6. ENTITY #: 149//5. VIEW #: 0. BACKLOGGED :: 399.500%! ~~ 
12:00:15.374 WARN  Total activation time: 2 
12:00:15.374 WARN  Total collision time: 0 
12:00:15.374 WARN  Total cycle time: 797 
12:00:15.374 WARN  Total player update time: 0 
12:00:15.374 WARN  Total lb+minimap processing time: 3 
12:00:15.374 WARN  Total entity physics calculation time: 16 
12:00:15.374 WARN  Total entity life+thought cycle time: 778 
12:00:15.374 WARN  Total entity selfie-taking time: 1 
12:00:15.374 WARN  Total time: 1597 
12:00:17.380 WARN  ~~ LOOPS: 12. ENTITY #: 149//10. VIEW #: 0. BACKLOGGED :: 148.250%! ~~ 
12:00:17.380 WARN  Total activation time: 0 
12:00:17.380 WARN  Total collision time: 3 
12:00:17.380 WARN  Total cycle time: 590 
12:00:17.380 WARN  Total player update time: 0 
12:00:17.380 WARN  Total lb+minimap processing time: 2 
12:00:17.380 WARN  Total entity physics calculation time: 0 
12:00:17.380 WARN  Total entity life+thought cycle time: 2 
12:00:17.380 WARN  Total entity selfie-taking time: 2 
12:00:17.380 WARN  Total time: 599 
